emp_no,first_name,last_name,to_date,title
60920,Mara,Sundgren,9999-01-01,Senior Engineer
60930,Larisa,Swiss,9999-01-01,Senior Engineer
60944,Renee,Pepe,9999-01-01,Senior Staff
60960,Chikara,Flowers,9999-01-01,Senior Engineer
60965,Conrado,Loncour,9999-01-01,Senior Staff
60981,Yuchang,Kalorkoti,9999-01-01,Senior Engineer
60991,Ung,Murthy,9999-01-01,Senior Staff
60998,Neelam,Norsworthy,9999-01-01,Senior Staff
61006,Garnik,Schonegge,9999-01-01,Senior Engineer
61018,Marco,Zallocco,9999-01-01,Staff
61021,Shahab,Baar,9999-01-01,Senior Engineer
61038,Suzette,Sifakis,9999-01-01,Senior Engineer
61045,Bedir,Poujol,9999-01-01,Senior Staff
61062,Parke,Champarnaud,9999-01-01,Senior Engineer
61071,Filipp,Tanemo,9999-01-01,Senior Engineer
61078,Jessie,Greibach,9999-01-01,Senior Engineer
61093,Kokou,Rettelbach,9999-01-01,Technique Leader
61110,Lihong,Ghemri,9999-01-01,Senior Engineer
61118,King,Erol,9999-01-01,Senior Engineer
61119,Anyuan,Koshiba,9999-01-01,Senior Engineer
61124,Nechama,Waymire,9999-01-01,Senior Staff
61149,Aemilian,Stranks,9999-01-01,Senior Staff
61177,Somnath,Bednarek,9999-01-01,Senior Engineer
61179,Berni,Kaltofen,9999-01-01,Staff
61180,Nathalie,Sullins,9999-01-01,Senior Engineer
61192,Feiyu,Kamble,9999-01-01,Senior Engineer
61197,Roselyn,Cannard,9999-01-01,Senior Engineer
61208,Miomir,Hooghiemstra,9999-01-01,Senior Engineer
61210,Itzchak,Rehfuss,9999-01-01,Senior Staff
61211,Lakshmi,Muntz,9999-01-01,Senior Engineer
61214,JoAnne,Peac,9999-01-01,Staff
61238,Kagan,Schach,9999-01-01,Senior Staff
61244,Xiaoqiang,Peternell,9999-01-01,Staff
61256,Duro,Schaar,9999-01-01,Engineer
61259,Shao,Puoti,9999-01-01,Senior Staff
61261,Ziya,Pocchiola,9999-01-01,Senior Staff
61264,Shuzo,Sethi,9999-01-01,Senior Staff
61273,Manohar,Hainaut,9999-01-01,Senior Staff
61292,Badri,Boguraev,9999-01-01,Senior Engineer
61295,Mang,Menhardt,9999-01-01,Senior Staff
61301,Nahla,Ghandeharizadeh,9999-01-01,Staff
61306,Gro,Peot,9999-01-01,Senior Engineer
61315,Kwun,Kalloufi,9999-01-01,Senior Staff
61322,Dayanand,Mawatari,9999-01-01,Senior Engineer
61340,Lubomir,Waeselynck,9999-01-01,Senior Staff
61347,Aram,Gerteisen,9999-01-01,Senior Engineer
61353,Hausi,Conde,9999-01-01,Senior Engineer
61362,Ayonca,Pietracaprina,9999-01-01,Senior Engineer
61364,Gianluca,Casperson,9999-01-01,Senior Engineer
61370,Shahar,Candan,9999-01-01,Senior Staff
61371,Akeno,Yetto,9999-01-01,Senior Staff
61374,Taegyun,Christ,9999-01-01,Senior Engineer
61376,Guttorm,Skrikant,9999-01-01,Senior Engineer
61399,Unal,Chinen,9999-01-01,Senior Staff
61415,Aamer,Schwartzbauer,9999-01-01,Staff
61420,Sanjoy,Cunliffe,9999-01-01,Senior Engineer
61441,Yongqiao,Jayawardene,9999-01-01,Senior Staff
61444,Geoff,Kaiserswerth,9999-01-01,Senior Engineer
61453,Hyuncheol,Vanwelkenhuysen,9999-01-01,Senior Engineer
61460,Sanjoy,Rodham,9999-01-01,Senior Staff
61465,Sumant,Huttel,9999-01-01,Senior Staff
61486,Weiye,Bierman,9999-01-01,Senior Staff
61490,Shigehiro,Dayana,9999-01-01,Senior Staff
61511,Maha,Heping,9999-01-01,Senior Staff
61515,Mats,Curless,9999-01-01,Staff
61537,Arto,Zuberek,9999-01-01,Senior Staff
61539,Morris,Ghandeharizadeh,9999-01-01,Senior Staff
61543,Gilbert,Itzigehl,9999-01-01,Senior Engineer
61554,Tianruo,Steenbeek,9999-01-01,Technique Leader
61568,Uno,Birta,9999-01-01,Senior Engineer
61588,Doohun,Byoun,9999-01-01,Staff
61589,Chuanti,Demke,9999-01-01,Senior Engineer
61593,Masaru,Cochrane,9999-01-01,Senior Engineer
61623,Xiaoqiu,Luce,9999-01-01,Senior Engineer
61624,Doowon,Luef,9999-01-01,Senior Engineer
61625,Shugo,Rajcani,9999-01-01,Senior Engineer
61626,Mohit,Dulay,9999-01-01,Senior Staff
61627,Uma,Beausoleil,9999-01-01,Technique Leader
61634,Shigehito,Panwar,9999-01-01,Senior Staff
61644,Toney,Ladret,9999-01-01,Senior Staff
61650,Vitaly,Linnainmaa,9999-01-01,Senior Engineer
61666,Tesuro,Vasanthakumar,9999-01-01,Senior Engineer
61667,Domenico,Hasenauer,9999-01-01,Senior Staff
61673,Krassimir,Krybus,9999-01-01,Senior Staff
61675,Takahiro,Schwartzburd,9999-01-01,Senior Engineer
61676,Valdiodio,Argence,9999-01-01,Senior Engineer
61687,Ravishankar,Maraist,9999-01-01,Senior Staff
61706,Stevo,Butner,9999-01-01,Senior Engineer
61709,Holgard,Schaft,9999-01-01,Senior Staff
61711,Volkmar,Claffy,9999-01-01,Senior Engineer
61718,Yakichi,Poujol,9999-01-01,Senior Engineer
61722,Oddvar,Wendorf,9999-01-01,Senior Engineer
61732,Moie,Gini,9999-01-01,Senior Engineer
61738,Martien,Zhiwei,9999-01-01,Technique Leader
61751,IEEE,Garrabrants,9999-01-01,Senior Staff
61753,Pantung,Levergood,9999-01-01,Senior Engineer
61755,Trygve,Eppinger,9999-01-01,Senior Staff
61761,Aamer,Feinberg,9999-01-01,Senior Staff
61776,Stafford,dAstous,9999-01-01,Senior Staff
61780,Zhilian,Billingsley,9999-01-01,Senior Engineer
61782,Guadalupe,Piancastelli,9999-01-01,Senior Engineer
61788,Frederique,Matzke,9999-01-01,Senior Staff
61789,Ramachenga,Straney,9999-01-01,Senior Staff
61790,Visit,Lindenbaum,9999-01-01,Technique Leader
61805,Faiza,Gurbaxani,9999-01-01,Senior Staff
61843,Guenter,Millington,9999-01-01,Staff
61846,Danil,Varley,9999-01-01,Senior Engineer
61856,Toney,Luby,9999-01-01,Senior Engineer
61859,Xiping,Schwaller,9999-01-01,Senior Staff
61862,Tremaine,Dulay,9999-01-01,Staff
61864,Hironoby,Kamber,9999-01-01,Senior Staff
61869,Manu,Hemaspaandra,9999-01-01,Senior Engineer
61879,Saniya,Steinauer,9999-01-01,Senior Engineer
61897,Jasminko,Kilgour,9999-01-01,Senior Engineer
61910,Gay,Bahk,9999-01-01,Senior Engineer
61915,Yongmin,Conta,9999-01-01,Senior Staff
61920,Ghassan,Albarhamtoshy,9999-01-01,Senior Staff
61941,Mohammed,Joslin,9999-01-01,Senior Engineer
61943,Gennadi,Tasistro,9999-01-01,Senior Engineer
61989,Yaghout,Vesna,9999-01-01,Senior Staff
61992,Bilhanan,Kitsuregawa,9999-01-01,Senior Engineer
61995,Kerryn,Stellhorn,9999-01-01,Senior Staff
61997,Maja,Yurek,9999-01-01,Senior Engineer
61998,Ute,Lunn,9999-01-01,Senior Staff
62008,Sadun,Swan,9999-01-01,Senior Staff
62012,Yifei,Jahnichen,9999-01-01,Senior Engineer
62025,Chirstian,Spinelli,9999-01-01,Senior Engineer
62026,Shugo,Zuberek,9999-01-01,Senior Engineer
62069,Sugwoo,Felder,9999-01-01,Senior Engineer
62080,Toshimo,Birjandi,9999-01-01,Senior Staff
62094,Tomoyuki,Stemann,9999-01-01,Senior Engineer
62097,Krassimir,Klyachko,9999-01-01,Senior Engineer
62098,Breannda,Sommer,9999-01-01,Senior Staff
62103,Pranas,Reinhart,9999-01-01,Senior Staff
62107,Sakthirel,Walstra,9999-01-01,Senior Staff
62112,Pragnesh,Servieres,9999-01-01,Senior Engineer
62129,Hongzue,Schmittgen,9999-01-01,Senior Engineer
62137,Rosalyn,Baalen,9999-01-01,Senior Staff
62138,Dipayan,Rohrbach,9999-01-01,Senior Staff
62155,Akemi,Basawa,9999-01-01,Assistant Engineer
62174,Teunis,Denna,9999-01-01,Senior Staff
62205,Vitaly,Brlek,9999-01-01,Senior Staff
62208,Sachio,Grandbois,9999-01-01,Senior Engineer
62236,Aiman,Georg,9999-01-01,Senior Engineer
62243,Juichirou,Fargier,9999-01-01,Senior Engineer
62252,Mohd,Waymire,9999-01-01,Senior Engineer
62285,Chinho,Plessier,9999-01-01,Engineer
62294,Jeanne,Bratsberg,9999-01-01,Senior Staff
62298,Quingbo,Yetto,9999-01-01,Senior Staff
62304,Kersti,Rusmann,9999-01-01,Senior Engineer
62321,Kristine,Kroha,9999-01-01,Senior Staff
62325,Nitsan,Cummings,9999-01-01,Senior Engineer
62336,Kazunori,Vieth,9999-01-01,Senior Engineer
62350,Xiaocheng,Erde,9999-01-01,Senior Staff
62351,Yuchang,Osgood,9999-01-01,Senior Staff
62357,Huei,Legleitner,9999-01-01,Senior Engineer
62374,Ortrud,Oppitz,9999-01-01,Senior Engineer
62381,Fay,Pfau,9999-01-01,Engineer
62382,Padma,Edelhoff,9999-01-01,Senior Engineer
62383,Khatoun,Rodier,9999-01-01,Technique Leader
62387,Toney,Frolund,9999-01-01,Engineer
62407,Stella,Oxenboll,9999-01-01,Senior Engineer
62412,Khosrow,Hennebert,9999-01-01,Senior Engineer
62427,Bedrich,Kamber,9999-01-01,Senior Engineer
62428,Guadalupe,Lortz,9999-01-01,Senior Engineer
62433,IEEE,McFarlin,9999-01-01,Engineer
62437,Manohar,Takkinen,9999-01-01,Senior Engineer
62443,Conrado,Pluym,9999-01-01,Senior Engineer
62449,Jixiang,Angelov,9999-01-01,Senior Staff
62459,Francoise,Shobatake,9999-01-01,Senior Engineer
62472,Renee,Buescher,9999-01-01,Staff
62476,Yahiko,Cooke,9999-01-01,Senior Staff
62478,Kousuke,Markovitch,9999-01-01,Senior Engineer
62481,Gererd,Norsworthy,9999-01-01,Senior Engineer
62496,Kien,Hempstead,9999-01-01,Senior Engineer
62497,Yifei,Sinitsyn,9999-01-01,Senior Engineer
62507,Otmar,Mullainathan,9999-01-01,Senior Engineer
62513,Gil,Bojadziev,9999-01-01,Senior Engineer
62529,Piyush,Miyakawa,9999-01-01,Senior Engineer
62545,Chiranjit,Pleszkun,9999-01-01,Engineer
62566,Giap,Lipner,9999-01-01,Senior Staff
62591,Limsoon,Baja,9999-01-01,Staff
62629,Shigeaki,Ratnaker,9999-01-01,Senior Staff
62632,Piyawadee,Chiola,9999-01-01,Engineer
62637,Danae,Assaf,9999-01-01,Senior Staff
62638,Kayoko,Erde,9999-01-01,Senior Engineer
62640,Toshimi,Smailagic,9999-01-01,Senior Staff
62642,Oddvar,Kushner,9999-01-01,Senior Engineer
62650,Marjo,Asmuth,9999-01-01,Senior Staff
62679,Yechezkel,Vidal,9999-01-01,Senior Engineer
62695,Guangming,Jenevein,9999-01-01,Senior Staff
62696,Paloma,Callaway,9999-01-01,Senior Staff
62714,Limsoon,Silva,9999-01-01,Senior Engineer
62723,Mitchel,Penttonen,9999-01-01,Engineer
62733,Kshitij,Kusakari,9999-01-01,Senior Staff
62743,Shin,Veeraraghavan,9999-01-01,Senior Engineer
62750,Achilleas,Lemarechal,9999-01-01,Senior Staff
62758,Xiong,Kornatzky,9999-01-01,Senior Engineer
62774,Jeanna,Schlenzig,9999-01-01,Senior Staff
62781,Marek,Pietrzykowski,9999-01-01,Senior Engineer
62793,Beshir,Klerer,9999-01-01,Senior Engineer
62799,Gretta,Murtagh,9999-01-01,Senior Staff
62804,Emran,Bahr,9999-01-01,Engineer
62811,Gadiel,Pettey,9999-01-01,Senior Engineer
62812,Chaosheng,Zyda,9999-01-01,Senior Engineer
62821,Tomokazu,Munke,9999-01-01,Senior Engineer
62836,Alagu,Ozeri,9999-01-01,Senior Engineer
62841,Xiaoheng,Cesareni,9999-01-01,Senior Staff
62846,Menkae,Walston,9999-01-01,Senior Engineer
62847,Candido,Rijsenbrij,9999-01-01,Technique Leader
62857,Maia,Cummings,9999-01-01,Senior Staff
62859,Bernt,Wolniewicz,9999-01-01,Senior Engineer
62869,Syozo,Schieder,9999-01-01,Senior Staff
62892,Gadiel,Muniz,9999-01-01,Senior Staff
62900,Gio,Alencar,9999-01-01,Senior Staff
62906,Alselm,McFarlin,9999-01-01,Senior Staff
62909,Lenore,Rissland,9999-01-01,Senior Staff
62913,Heekeun,Roisin,9999-01-01,Senior Staff
62926,Lillian,Schoegge,9999-01-01,Senior Engineer
62930,Fumiyo,Flanders,9999-01-01,Senior Engineer
62941,Uta,Impagliazzo,9999-01-01,Senior Engineer
62957,King,Plotkin,9999-01-01,Senior Engineer
62958,Tomofumi,Magliocco,9999-01-01,Assistant Engineer
62964,Duro,Schach,9999-01-01,Senior Engineer
62970,Georgy,Speek,9999-01-01,Senior Engineer
62982,Yannik,Penz,9999-01-01,Senior Staff
62985,Juichirou,Lipner,9999-01-01,Senior Staff
63017,Moni,Picel,9999-01-01,Senior Engineer
63019,Fayez,Basawa,9999-01-01,Senior Engineer
63021,Kamakshi,Yurov,9999-01-01,Senior Engineer
63072,Bogdan,Siegrist,9999-01-01,Senior Engineer
63076,Goetz,Veccia,9999-01-01,Engineer
63077,Hyuncheol,Escriba,9999-01-01,Senior Engineer
63086,Ibibia,Bratsberg,9999-01-01,Senior Staff
63088,Aleksander,Chepyzhov,9999-01-01,Senior Staff
63107,Yurii,Crelier,9999-01-01,Senior Engineer
63112,Joydip,Swan,9999-01-01,Senior Engineer
63114,Danny,Cheshire,9999-01-01,Senior Staff
63128,Zhensheng,Gulak,9999-01-01,Senior Staff
63136,Hitofumi,Thibadeau,9999-01-01,Staff
63165,Vishwani,Khasidashvili,9999-01-01,Senior Engineer
63166,Sanjai,Baak,9999-01-01,Senior Staff
63209,Yakkov,Eiron,9999-01-01,Senior Staff
63220,Subir,Swiler,9999-01-01,Senior Engineer
63221,Feiyu,Zockler,9999-01-01,Senior Engineer
63230,Mart,Vecchio,9999-01-01,Senior Engineer
63232,Vidya,Reghbati,9999-01-01,Staff
63236,Shan,Barinka,9999-01-01,Senior Staff
63246,Zdislav,Waymire,9999-01-01,Senior Engineer
63257,Elvis,Trogemann,9999-01-01,Senior Staff
63269,Luerbio,Benzmuller,9999-01-01,Senior Engineer
63288,Stella,Zolotykh,9999-01-01,Senior Staff
63291,Subhrajyoti,Budinsky,9999-01-01,Senior Staff
63305,Perry,Waymire,9999-01-01,Senior Engineer
63307,Sugwoo,Herber,9999-01-01,Senior Staff
63324,Pintsang,Leuchs,9999-01-01,Senior Engineer
63326,Filipp,Perin,9999-01-01,Senior Engineer
63329,Mart,Schaaf,9999-01-01,Senior Staff
63331,Changho,Fadgyas,9999-01-01,Engineer
63341,Akeno,Peck,9999-01-01,Senior Staff
63343,Mark,Ananiadou,9999-01-01,Senior Engineer
63349,Anestis,Comte,9999-01-01,Senior Engineer
63356,Tua,Denos,9999-01-01,Senior Staff
63363,Terresa,Brattka,9999-01-01,Senior Engineer
63367,Hatim,Bondorf,9999-01-01,Senior Engineer
63376,Kiyotoshi,Peir,9999-01-01,Senior Staff
63399,Yonghoan,Azumi,9999-01-01,Senior Engineer
63412,Domenick,Thisen,9999-01-01,Technique Leader
63422,Mahendra,Gulak,9999-01-01,Senior Engineer
63427,Takahito,Nooteboom,9999-01-01,Senior Staff
63438,Gilbert,Herbst,9999-01-01,Senior Staff
63442,Satyanarayana,Reghbati,9999-01-01,Senior Engineer
63471,Filipp,Bael,9999-01-01,Senior Engineer
63487,Adib,Badr,9999-01-01,Senior Engineer
63495,Mabry,Kleiser,9999-01-01,Senior Engineer
63497,Anneli,Griswold,9999-01-01,Senior Staff
63501,Laurentiu,Cesareni,9999-01-01,Engineer
63508,Radhia,Scharstein,9999-01-01,Senior Engineer
63516,Toshimitsu,Steinauer,9999-01-01,Senior Staff
63520,Duro,Kermarrec,9999-01-01,Engineer
63525,Ult,Ginneken,9999-01-01,Senior Engineer
63542,Michaela,Hanratty,9999-01-01,Senior Engineer
63562,Dannz,Heiserman,9999-01-01,Technique Leader
63568,Toshimitsu,Bondorf,9999-01-01,Senior Engineer
63570,Randy,Sudkamp,9999-01-01,Senior Engineer
63574,Insup,Leslie,9999-01-01,Senior Engineer
63576,Cheong,Awdeh,9999-01-01,Senior Staff
63588,Pintsang,Curless,9999-01-01,Senior Staff
63600,Gudjon,Birsak,9999-01-01,Senior Staff
63609,Martins,Lyonns,9999-01-01,Senior Staff
63610,Gudjon,Rosiles,9999-01-01,Senior Engineer
63612,Berto,Foote,9999-01-01,Senior Engineer
63638,Adib,Chepyzhov,9999-01-01,Senior Staff
63672,Fei,Munos,9999-01-01,Engineer
63675,Kazuhira,Heijenga,9999-01-01,Senior Engineer
63679,Amalendu,Beidas,9999-01-01,Technique Leader
63681,Ferdinand,Zucker,9999-01-01,Engineer
63688,Jouni,Spieker,9999-01-01,Senior Staff
63693,Martien,Zultner,9999-01-01,Senior Engineer
63707,Naftaly,Segond,9999-01-01,Engineer
63728,Haldon,Steenbeek,9999-01-01,Senior Engineer
63738,Yunming,Ohori,9999-01-01,Senior Engineer
63740,Doohun,Lenart,9999-01-01,Staff
63743,Shugo,Muntz,9999-01-01,Senior Staff
63744,Shaw,Mitchem,9999-01-01,Assistant Engineer
63778,Gio,Sudkamp,9999-01-01,Engineer
63789,Urs,Sgarro,9999-01-01,Staff
63801,Valdiodio,Roccetti,9999-01-01,Senior Engineer
63836,Hitofumi,Petersohn,9999-01-01,Senior Staff
63898,Theirry,Ducloy,9999-01-01,Senior Engineer
63910,Rosalie,Mawatari,9999-01-01,Senior Staff
63922,Jixiang,Gischer,9999-01-01,Senior Staff
63934,Uinam,Hedayat,9999-01-01,Senior Staff
63935,Tadanori,Deyuan,9999-01-01,Senior Engineer
63984,Yongmao,Gerteisen,9999-01-01,Senior Engineer
63987,Jingling,Hockney,9999-01-01,Senior Engineer
63992,Yuping,Cools,9999-01-01,Senior Staff
63997,Stafford,Rosti,9999-01-01,Senior Engineer
64026,Sverrir,VanScheik,9999-01-01,Staff
64043,Yurij,Luiz,9999-01-01,Senior Staff
64052,Hyuckchul,Stroustrup,9999-01-01,Senior Engineer
64054,Kaijung,Ratnakar,9999-01-01,Senior Engineer
64084,Shao,Toyoshima,9999-01-01,Engineer
64090,Uli,Gecseg,9999-01-01,Senior Engineer
64093,Hyuckchul,Nishimukai,9999-01-01,Senior Engineer
64106,Youjian,Krone,9999-01-01,Senior Staff
64111,Godehard,Sherertz,9999-01-01,Technique Leader
64119,Zorica,Brizzi,9999-01-01,Engineer
64130,Yinghua,Merro,9999-01-01,Senior Engineer
64136,Godehard,Lamba,9999-01-01,Senior Engineer
64138,Yuqun,Fetvedt,9999-01-01,Senior Staff
64147,Richard,Sevcikova,9999-01-01,Engineer
64150,Noritoshi,Ghandeharizadeh,9999-01-01,Senior Engineer
64151,Rasikan,Alameldin,9999-01-01,Senior Engineer
64158,Yechiam,Fujisawa,9999-01-01,Senior Staff
64179,Yongmin,Szemeredi,9999-01-01,Senior Staff
64200,Khun,Bojadziev,9999-01-01,Technique Leader
64226,Margo,Mersereau,9999-01-01,Senior Staff
64240,Goncalo,Hoppenstand,9999-01-01,Senior Staff
64241,Vojin,Gilg,9999-01-01,Senior Engineer
64243,Moss,Maraist,9999-01-01,Senior Engineer
64268,Masasuke,Qiwen,9999-01-01,Senior Staff
64272,Roddy,Vesna,9999-01-01,Senior Staff
64288,Gad,Siochi,9999-01-01,Technique Leader
64290,Hirochika,Merro,9999-01-01,Senior Staff
64298,Toshimori,Lupu,9999-01-01,Senior Staff
64302,Huai,Sgarro,9999-01-01,Senior Staff
64310,Khatoun,Kossowski,9999-01-01,Senior Engineer
64313,Leucio,Schlegelmilch,9999-01-01,Senior Engineer
64316,Bartek,Pesch,9999-01-01,Senior Staff
64320,Khoa,Petereit,9999-01-01,Senior Engineer
64335,Tristan,Thummel,9999-01-01,Technique Leader
64344,Hyuncheol,Karnin,9999-01-01,Senior Engineer
64359,Radhika,Farrar,9999-01-01,Senior Staff
64377,Along,Couchot,9999-01-01,Senior Engineer
64392,Amabile,Bernatsky,9999-01-01,Senior Engineer
64398,Nectarios,Perna,9999-01-01,Senior Staff
64400,Babette,Brendel,9999-01-01,Senior Staff
64401,Kristin,Swiss,9999-01-01,Senior Engineer
64450,Aran,Raney,9999-01-01,Senior Engineer
64477,Boaz,Belinskaya,9999-01-01,Engineer
64488,Jaana,Kandlur,9999-01-01,Senior Engineer
64495,Bilhanan,Bazelow,9999-01-01,Senior Staff
64503,Stafford,Kornatzky,9999-01-01,Senior Engineer
64510,Sachio,Radwan,9999-01-01,Senior Engineer
64519,Kerryn,Eickenmeyer,9999-01-01,Senior Staff
64526,Masoud,Uehara,9999-01-01,Staff
64535,Zongyan,Georgatos,9999-01-01,Senior Staff
64536,Reinhold,Jiang,9999-01-01,Staff
64556,Xiaopeng,Fritzsche,9999-01-01,Senior Engineer
64572,Yinghua,Roccetti,9999-01-01,Senior Engineer
64575,Pradeep,Sridhar,9999-01-01,Senior Staff
64581,Shaunak,Reghbati,9999-01-01,Senior Engineer
64593,Karsten,Kriebel,9999-01-01,Senior Engineer
64598,Chrisa,Kavanagh,9999-01-01,Technique Leader
64599,Trygve,Gubsky,9999-01-01,Engineer
64616,Hitomi,Zirintsis,9999-01-01,Senior Staff
64625,Geoff,Boissier,9999-01-01,Senior Staff
64655,Jaideep,Nilsson,9999-01-01,Senior Staff
64657,Jianhui,Duclos,9999-01-01,Senior Engineer
64689,Bernice,Jakobus,9999-01-01,Technique Leader
64690,Sanjeeva,Siochi,9999-01-01,Engineer
64692,Bowen,Ermel,9999-01-01,Senior Engineer
64703,Trygve,Fiebach,9999-01-01,Senior Staff
64707,Brigham,Chachaty,9999-01-01,Senior Staff
64728,Akhilish,Hedayat,9999-01-01,Senior Engineer
64731,Fumino,Rosay,9999-01-01,Senior Engineer
64753,Shahid,Swan,9999-01-01,Senior Staff
64755,Mang,Shackel,9999-01-01,Staff
64761,Dekang,Fujisaki,9999-01-01,Technique Leader
64774,Marsal,Kroft,9999-01-01,Staff
64782,Bluma,Sommer,9999-01-01,Senior Engineer
64783,Willard,Ramsey,9999-01-01,Senior Staff
64784,Charlene,Boreale,9999-01-01,Senior Staff
64785,Zhigen,Miyakawa,9999-01-01,Senior Staff
64794,Khun,Jiang,9999-01-01,Senior Staff
64796,Xiadong,Auria,9999-01-01,Senior Staff
64832,Boalin,Emmerich,9999-01-01,Senior Engineer
64837,Mantis,Petereit,9999-01-01,Technique Leader
64855,Elrique,Hiltgen,9999-01-01,Engineer
64862,Mototsugu,Dulli,9999-01-01,Senior Engineer
64872,Dayanand,Thibadeau,9999-01-01,Senior Staff
64889,Emdad,Pauthner,9999-01-01,Technique Leader
64893,Yoshimitsu,Billawala,9999-01-01,Senior Staff
64904,Xiaocheng,Aloia,9999-01-01,Senior Engineer
64916,Mohit,Hmelo,9999-01-01,Senior Staff
64917,Mokhtar,Litecky,9999-01-01,Senior Staff
64933,Kristin,Mungall,9999-01-01,Senior Staff
64941,Angel,Hockney,9999-01-01,Senior Staff
64955,Mariusz,Karner,9999-01-01,Senior Engineer
64960,Chinho,Gonthier,9999-01-01,Technique Leader
64969,Jasminko,Kawashima,9999-01-01,Senior Engineer
64974,Lijia,Penn,9999-01-01,Senior Engineer
64991,Nirmal,Legleitner,9999-01-01,Senior Staff
65001,Jongsuk,Hardjono,9999-01-01,Technique Leader
65004,Guttorm,Tiemann,9999-01-01,Senior Staff
65014,Geoffry,Narahara,9999-01-01,Technique Leader
65028,Yifei,Businaro,9999-01-01,Senior Staff
65029,Theirry,Kaltofen,9999-01-01,Senior Engineer
65045,Abdelkader,Koshiba,9999-01-01,Senior Engineer
65049,Keung,Kropf,9999-01-01,Senior Staff
65056,Masako,Haldar,9999-01-01,Senior Engineer
65061,Shushma,Flowers,9999-01-01,Technique Leader
65084,Aksel,Bhattacharjee,9999-01-01,Senior Staff
65097,Yinlin,Meszaros,9999-01-01,Senior Staff
65102,Souichi,Delgrange,9999-01-01,Senior Staff
65106,Nadjib,Hartvigsen,9999-01-01,Senior Engineer
65108,Hirochika,Lunn,9999-01-01,Engineer
65113,Arif,Brender,9999-01-01,Senior Staff
65131,Shakhar,Akiyama,9999-01-01,Senior Staff
65136,Terresa,Undy,9999-01-01,Senior Staff
65144,Nectarios,Deyuan,9999-01-01,Senior Staff
65162,Marko,Peot,9999-01-01,Assistant Engineer
65167,Torsten,Borovoy,9999-01-01,Assistant Engineer
65173,Karlis,Binkley,9999-01-01,Senior Staff
65199,Ipke,Spataro,9999-01-01,Senior Staff
65215,Joydip,Garnham,9999-01-01,Staff
65216,Masato,Leuchs,9999-01-01,Senior Engineer
65217,Magdalena,Leijenhorst,9999-01-01,Senior Engineer
65222,Wilmer,Zaumen,9999-01-01,Staff
65240,Sakthirel,Kabayashi,9999-01-01,Senior Engineer
65243,Xiaoheng,Chinen,9999-01-01,Engineer
65248,Shrikanth,Felcyn,9999-01-01,Senior Engineer
65259,Kazuhide,Luef,9999-01-01,Senior Engineer
65280,Arun,Aloia,9999-01-01,Senior Engineer
65290,Sanjay,Wielonsky,9999-01-01,Engineer
65308,Jouni,Pocchiola,9999-01-01,Senior Staff
65311,Terresa,Assaf,9999-01-01,Senior Staff
65316,Aimee,Papastamatiou,9999-01-01,Senior Engineer
65358,Kshitij,Cooley,9999-01-01,Assistant Engineer
65366,Bartek,Lindenbaum,9999-01-01,Senior Engineer
65367,Weiwu,Heyers,9999-01-01,Senior Engineer
65368,Dung,Ladret,9999-01-01,Senior Engineer
65372,Amalendu,Lenart,9999-01-01,Senior Engineer
65387,Nathalie,Muchinsky,9999-01-01,Senior Engineer
65390,Dayanand,Bail,9999-01-01,Engineer
65392,Poorav,Aseltine,9999-01-01,Senior Staff
65393,Shietung,Lubachevsky,9999-01-01,Senior Staff
65394,Jacqueline,Lamma,9999-01-01,Senior Staff
65417,Toney,Karnin,9999-01-01,Senior Engineer
65428,Herbert,Luby,9999-01-01,Senior Staff
65431,Emdad,Streit,9999-01-01,Senior Engineer
65443,Sreekrishna,Bresenham,9999-01-01,Senior Staff
65448,Menkae,Benzaken,9999-01-01,Staff
65449,Vasiliy,Steenbeek,9999-01-01,Senior Staff
65458,Dmitri,Domenig,9999-01-01,Senior Staff
65466,Mona,Lagarias,9999-01-01,Engineer
65467,Jeane,Perng,9999-01-01,Senior Staff
65486,Arch,Cincotta,9999-01-01,Senior Engineer
65487,Shalesh,Cools,9999-01-01,Senior Staff
65490,Xiaobin,Wixon,9999-01-01,Senior Engineer
65493,Zeydy,Cummings,9999-01-01,Senior Staff
65494,Khoa,Yoshizawa,9999-01-01,Senior Staff
